#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTOPTA24501;Wenching might make me forget her!;;;;;;;;;;;Ãóëÿùèå äåâêè ìîãóò ïîìî÷ü ìíå çàáûòü å¸!;;x
EVTOPTA24502;I'm dead;;;;;;;;;;;ß ì¸ðòâ;;x
EVTOPTA24503;Maybe my wife can give me another son?;;;;;;;;;;;Áûòü ìîæåò ìîÿ æåíà ñìîæåò ïîäàðèòü ìíå åù¸ îäíîãî ñûíà;;x
EVTOPTA24504;I know it was nothing wrong with ME;;;;;;;;;;;ß çíàþ, ÷òî ñî ÌÍÎÉ âñ¸ â ïîðÿäêå.;;x
EVTOPTA24505;Someone suspects I did not die naturally!;;;;;;;;;;;Êòî-òî ïîäîçðåâàåò, ÷òî ìîÿ ñìåðòü íå áûëà ñëó÷àéíîñòüþ!;;x
EVTOPTA24506;I will keep my grudge;;;;;;;;;;;ß ïðèäåðæó ñâî¸ íåäîâîëüñòâî;;x
EVTOPTA24507;[From.GetTitledFirstName] must be delusional!;;;;;;;;;;;[From.GetTitledFirstName], äîëæíî áûòü, áðåäèò!;;x
EVTOPTA24510;Keep your promise or I will haunt you, forever!;;;;;;;;;;;Ñäåðæè ñâî¸ îáåùàíèå, èëè ÿ áóäó ïðåñëåäîâàòü òåáÿ âå÷íî!;;x
EVTOPTB24501;I will never forget [From.GetTitledFirstName]!;;;;;;;;;;;ß íèêîãäà [From.GetHersHis] íå çàáóäó!;;x
EVTOPTB24503;I have other sons, maybe one of them can be worthy;;;;;;;;;;;Ó ìåíÿ åñòü äðóãèå ñûíîâüÿ, âîçìîæíî îäèí èç íèõ äîñòîéíåå.;;x
EVTOPTB24506;There's no doubt in my mind, the murderer will be imprisoned!;;;;;;;;;;;Ó ìåíÿ íåò ñîìíåíèé, óáèéöó ïîñàäÿò â òþðüìó!;;x
EVTOPTB24507;[From.GetTitledFirstName], your friend's murderer will be imprisoned!;;;;;;;;;;;[From.GetTitledFirstName], óáèéöó Âàøåãî äðóãà ïîñàäÿò â òþðüìó!;;x
EVTOPTC24506;[Root.Liege.GetTitledFirstName] must listen to reason!;;;;;;;;;;;Ïóñòü [Root.Liege.GetTitledFirstName] ïðèñëóøàåòñÿ ê ãîëîñó ðàçóìà!;;x
EVTTOOLTIP24501;He will mourn us;;;;;;;;;;;Îí áóäåò îïëàêèâàòü Âàñ;;x
EVTTOOLTIP24503;[Root.Father.GetTitledFirstName] will have to deal with it.;;;;;;;;;;;[Root.Father.GetTitledFirstName] äîëæåí áóäåò èìåòü äåëî ñ ýòèì.;;x
EVTTOOLTIP24504;Visit [Root.Spouse.GetTitledFirstName] in her bedchamber.;;;;;;;;;;;Îòïðàâèòñÿ ê ïåðñîíàæó [Root.Spouse.GetTitledFirstName] â [Root.Spouse.GetHersHis] ñïàëüíþ…;;x
EVTTOOLTIP24506;[This.GetTitledFirstName] reacts to the strange circumstances of [Root.GetTitledFirstName]'s death;;;;;;;;;;;ðåàãèðóåò íà ñòðàííûå îáñòîÿòåëüñòâà ñìåðòè ïåðñîíàæà [Root.GetTitledFirstName].;;x
EVTTOOLTIP24507;[Root.Liege.GetTitledFirstName] is told about [Root.GetTitledFirstName]'s suspicions;;;;;;;;;;;[Root.Liege.GetTitledFirstName] èçâåùàåòñÿ î ïîäîçðåíèÿõ ïåðñîíàæà [Root.GetTitledFirstName].;;x
EVTDESC4140;[From.GetTitledFirstName] had made me promise I would bury [From.GetHerHim] properly and I keep my promises. I walked beside [From.GetHerHis] coffin to [From.GetTitledFirstName]'s last rest and the wailing of the mourners was almost more than I could bear. [From.GetSheHeCap] died too young!;;;;;;;;;;;[From.GetTitledFirstName] ïðîñèë[From.GetEndA] ìåíÿ äàòü îáåùàíèå ïîõîðîíèòü [From.GetHersHis], êàê ñëåäóåò, è ÿ äåðæó ñâî¸ ñëîâî. ß èäó ðÿäîì ñ [From.GetHersHis] ãðîáîì äî ñàìîãî ïîãðåáåíèÿ, è, ñëûøà ïëà÷ ñêîðáÿùèõ, åäâà ñäåðæèâàþñü, ÷òîáû íå çàðûäàòü.;;x
EVTOPTA4140;Requiescat in pace;;;;;;;;;;;Äà óïîêîèòñÿ [From.GetSheHe] ñ ìèðîì;;x
EVTOPTB4140;One less mouth to feed;;;;;;;;;;;Îäíèì ãîëîäíûì ðòîì ìåíüøå;;x
EVTOPTC4140;I should help [From.GetHerHis] widow;;;;;;;;;;;Íóæíî ïîìî÷ü [From.GetHersHis] ñåìüå.;;x
EVTOPTD4140;Inna Lillahi wa inna ilaihi raji'un;;;;;;;;;;;Âîèñòèíó, ìû ïðèíàäëåæèì Àëëàõó è ê íåìó âåðí¸ìñÿ.;;x
EVTOPTE4140;You will not be forgotten;;;;;;;;;;;Âàñ íå çàáóäóò;;x
EVTTOOLTIP4140;[This.GetTitledFirstName] keeps [This.GetHerHis] promise to [Root.GetTitledFirstName];;;;;;;;;;;[This.GetTitledFirstName] äåðæèò ñâî¸ ñëîâî, äàííîå ïåðñîíàæó [Root.GetTitledFirstName];;x
